reservation_number_of_reservations,product_fee_description,line_item_product_code,reservation_unused_normalized_unit_quantity,savings_plan_amortized_upfront_commitment_for_billing_period,line_item_unblended_cost,product_servicecode,product_from_location,line_item_unblended_rate,line_item_usage_type,identity_line_item_id,line_item_usage_amount,pricing_public_on_demand_rate,reservation_units_per_reservation,bill_invoice_id,pricing_unit,reservation_amortized_upfront_fee_for_billing_period,product_to_location_type,line_item_usage_end_date,product_from_location_type,reservation_total_reserved_units,product_region_code,reservation_amortized_upfront_cost_for_usage,reservation_unused_amortized_upfront_fee_for_billing_period,product_product_name,line_item_normalization_factor,bill_payer_account_name,line_item_blended_rate,line_item_resource_id,_fivetran_synced,line_item_line_item_type,product_instance_family,product_from_region_code,product_pricing_unit,line_item_tax_type,product,line_item_operation,_modified,product_to_location,line_item_usage_start_date,reservation_unused_recurring_fee,product_location_type,product_fee_code,reservation_recurring_fee_for_usage,reservation_upfront_value,bill_invoicing_entity,line_item_normalized_usage_amount,savings_plan_savings_plan_effective_cost,bill_bill_type,reservation_total_reserved_normalized_units,line_item_availability_zone,bill_billing_period_start_date,pricing_term,pricing_purchase_option,_line,reservation_effective_cost,reservation_normalized_units_per_reservation,line_item_line_item_description,product_instance_type,savings_plan_used_commitment,savings_plan_recurring_commitment_for_billing_period,pricing_public_on_demand_cost,line_item_usage_account_name,line_item_currency_code,line_item_blended_cost,_file,pricing_currency,reservation_unused_quantity,product_location,savings_plan_savings_plan_rate,bill_billing_entity,bill_billing_period_end_date,bill_payer_account_id,identity_time_interval,product_operation,product_usagetype,product_to_region_code,product_product_family,line_item_usage_account_id,savings_plan_total_commitment_to_date
,,AWSDataTransfer,,,1.5041,AWSLambda,,1.66764,BoxUsage:m7g.large,84ad292e-ae2b-6604-675c-360ea6690481,17.317,2.70335,,,GB,,,2026-05-28 22:37:35.813,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Platform,0.61079,,2026-05-28 22:37:35.813,Usage,,,,,"{""product_name"":""Amazon Simple Storage Service""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.813,,AWS Region,,,,"Amazon Web Services, Inc.",16.1996,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,461137.0,,,Lambda requests,,,,6.1477,Core Services,USD,12.1956,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000003,
,,AWSDataTransfer,,,9.3619,AWSDataTransfer,,2.50534,BoxUsage:m7g.large,e4c52ce2-5973-cf33-3673-799c73b812a1,3.136,1.68861,,,GB-Mo,,,2026-05-28 22:37:35.813,,,us-west-2,,,Amazon Simple Storage Service,1.0,Platform,2.22671,,2026-05-28 22:37:35.813,Usage,Compute optimized,,,,"{""product_name"":""AWS Lambda""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.813,,AWS Region,,,,"Amazon Web Services, Inc.",14.8811,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,459825.0,,,S3 standard storage,m7g.large,,,13.0602,Data Platform,USD,7.8002,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000003,
,,AmazonEC2,,,4.8059,AmazonS3,,0.25587,Request,1b4e948a-6fe0-77db-bf80-d7f19d591bf7,8.2304,1.81189,,,GB,,,2026-05-28 22:37:35.813,,,us-east-1,,,AWS Lambda,1.0,Analytics,1.67482,,2026-05-28 22:37:35.813,RIFee,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.813,,AWS Region,,,,"Amazon Web Services, Inc.",31.8298,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,418456.0,,,Data transfer,,,,9.0027,Developer Experience,USD,11.5672,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000003,
,,AWSLambda,,,0.2301,AWSDataTransfer,,3.04204,Request,bed8543a-9ca8-0d72-a4bf-026b49b4f486,23.9379,2.43026,,,Hrs,,,2026-05-28 22:37:35.813,,,eu-west-1,,,Amazon Elastic Compute Cloud,1.0,Platform,2.37538,,2026-05-28 22:37:35.813,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.813,,AWS Region,,,,"Amazon Web Services, Inc.",13.8086,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,265612.0,,,Data transfer,,,,14.6818,Developer Experience,USD,7.2118,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000002,
,,AmazonS3,,,5.1762,AmazonS3,,0.88803,Request,1751845d-0331-296f-c8fb-b14030d81e19,16.8648,2.49676,,,GB,,,2026-05-28 22:37:35.813,,,eu-west-1,,,Amazon Simple Storage Service,1.0,Analytics,0.29836,,2026-05-28 22:37:35.813,Usage,Compute optimized,,,,"{""product_name"":""AWS Data Transfer""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.813,,AWS Region,,,,"Amazon Web Services, Inc.",5.8879,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,63387.0,,,Lambda requests,m7g.large,,,11.2973,Core Services,USD,14.2348,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
,,AWSLambda,,,1.4847,AWSLambda,,2.40443,DataTransfer-Out-Bytes,d003ecc7-d5e9-dcdd-0206-5df02cdf14d0,20.9736,0.15511,,,GB,,,2026-05-28 22:37:35.813,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Analytics,1.92049,,2026-05-28 22:37:35.813,RIFee,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.813,,AWS Region,,,,"Amazon Web Services, Inc.",5.0311,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,397111.0,,,Lambda requests,m7g.large,,,1.9512,Core Services,USD,17.6993,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000001,
,,AmazonEC2,,,11.0122,AmazonS3,,0.21614,BoxUsage:m7g.large,e98035c5-26c1-1358-c044-a07e9f6d6ecd,34.2406,1.24071,,,GB-Mo,,,2026-05-28 22:37:35.815,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Analytics,1.31951,,2026-05-28 22:37:35.815,Usage,,,,,"{""product_name"":""AWS Lambda""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.815,,AWS Region,,,,"Amazon Web Services, Inc.",16.4863,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,178459.0,,,S3 standard storage,m7g.large,,,13.9563,Core Services,USD,4.8136,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000003,
,,AWSLambda,,,3.156,AWSDataTransfer,,0.24123,DataTransfer-Out-Bytes,af54ce09-0fb6-88cd-91d3-e26156641d19,36.4422,3.4811,,,GB,,,2026-05-28 22:37:35.816,,,eu-west-1,,,AWS Data Transfer,1.0,Platform,1.68474,,2026-05-28 22:37:35.816,Usage,General purpose,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.816,,AWS Region,,,,"Amazon Web Services, Inc.",10.2204,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,189446.0,,,Lambda requests,,,,17.6205,Data Platform,USD,7.6455,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000003,
,,AWSLambda,,,6.4208,AWSLambda,,2.11927,DataTransfer-Out-Bytes,2289fdbd-0681-fc28-5146-95c042bcb960,30.8688,1.57508,,,Hrs,,,2026-05-28 22:37:35.816,,,eu-west-1,,,AWS Lambda,1.0,Analytics,2.50413,,2026-05-28 22:37:35.816,Usage,Compute optimized,,,,"{""product_name"":""AWS Data Transfer""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.816,,AWS Region,,,,"Amazon Web Services, Inc.",39.7816,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,233519.0,,,Data transfer,m7g.large,,,10.9137,Data Platform,USD,9.9933,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000003,
,,AWSDataTransfer,,,1.8724,AWSLambda,,2.57995,TimedStorage-ByteHrs,c751ce8b-b4f6-0b96-2409-8f80274a9b3c,21.8458,3.72943,,,Requests,,,2026-05-28 22:37:35.816,,,us-west-2,,,Amazon Elastic Compute Cloud,1.0,Platform,0.81554,,2026-05-28 22:37:35.816,Usage,,,,,"{""product_name"":""Amazon Simple Storage Service""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.816,,AWS Region,,,,"Amazon Web Services, Inc.",2.7696,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,141073.0,,,S3 standard storage,,,,13.967,Data Platform,USD,15.5831,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000003,
,,AWSLambda,,,19.1516,AWSDataTransfer,,2.89409,DataTransfer-Out-Bytes,55b8a00b-1bf5-32c1-5991-29db3dd70d00,18.3336,0.82185,,,GB,,,2026-05-28 22:37:35.816,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Analytics,1.59605,,2026-05-28 22:37:35.816,Usage,Compute optimized,,,,"{""product_name"":""AWS Lambda""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.816,,AWS Region,,,,"Amazon Web Services, Inc.",30.8029,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,93329.0,,,Lambda requests,c7g.xlarge,,,2.2016,Data Platform,USD,3.2474,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000003,
,,AWSLambda,,,3.5353,AWSLambda,,0.53943,Request,630c74bf-2b05-4713-165d-ba6e1ae4ff5e,22.4703,0.40406,,,GB-Mo,,,2026-05-28 22:37:35.816,,,eu-west-1,,,AWS Lambda,1.0,Platform,1.88607,,2026-05-28 22:37:35.816,Usage,General purpose,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.816,,AWS Region,,,,"Amazon Web Services, Inc.",33.6437,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,247032.0,,,Lambda requests,c7g.xlarge,,,2.3097,Data Platform,USD,7.3119,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000003,
,,AWSLambda,,,14.436,AmazonS3,,3.07781,BoxUsage:m7g.large,b44e1c42-841c-0e13-1fa0-467597b8e83b,39.7339,0.13381,,,GB-Mo,,,2026-05-28 22:37:35.816,,,us-west-2,,,AWS Data Transfer,1.0,Analytics,0.08186,,2026-05-28 22:37:35.816,Usage,,,,,"{""product_name"":""Amazon Simple Storage Service""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.816,,AWS Region,,,,"Amazon Web Services, Inc.",34.1679,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,298355.0,,,Lambda requests,c7g.xlarge,,,7.69,Core Services,USD,16.2631,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000003,
,,AmazonS3,,,7.4229,AWSDataTransfer,,3.11205,TimedStorage-ByteHrs,05f1f143-1e49-08e1-9775-130cdbb468ef,25.0061,0.03298,,,GB-Mo,,,2026-05-28 22:37:35.817,,,eu-west-1,,,Amazon Simple Storage Service,1.0,Analytics,0.36711,,2026-05-28 22:37:35.817,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.817,,AWS Region,,,,"Amazon Web Services, Inc.",33.2276,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,345900.0,,,Lambda requests,,,,0.0395,Developer Experience,USD,0.2274,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000001,
,,AmazonS3,,,8.4587,AmazonEC2,,1.04579,BoxUsage:m7g.large,eb849a51-56db-55fe-723d-1d6c39e50362,18.2248,3.72025,,,GB,,,2026-05-28 22:37:35.817,,,us-west-2,,,Amazon Elastic Compute Cloud,1.0,Platform,2.72285,,2026-05-28 22:37:35.817,Usage,,,,,"{""product_name"":""AWS Lambda""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.817,,AWS Region,,,,"Amazon Web Services, Inc.",35.6338,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,87502.0,,,Data transfer,c7g.xlarge,,,9.1384,Developer Experience,USD,6.72,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000002,
,,AmazonS3,,,0.8658,AWSDataTransfer,,2.73115,BoxUsage:m7g.large,cfdcc6f0-43d0-6f3a-3c2c-a75008c0b30c,0.8734,0.20141,,,Hrs,,,2026-05-28 22:37:35.817,,,eu-west-1,,,Amazon Simple Storage Service,1.0,Analytics,1.42919,,2026-05-28 22:37:35.817,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.817,,AWS Region,,,,"Amazon Web Services, Inc.",13.0208,,Anniversary,,,2026-05-01 00:00:00,OnDemand,On Demand,148794.0,,,S3 standard storage,,,,7.7489,Core Services,USD,16.2766,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000002,
,,AmazonS3,,,6.4311,AmazonEC2,,2.83709,TimedStorage-ByteHrs,6ae729e8-a548-363c-3deb-6253ca0ce8f6,10.1513,3.90514,,,Requests,,,2026-05-28 22:37:35.817,,,eu-west-1,,,AWS Data Transfer,1.0,Analytics,2.54994,,2026-05-28 22:37:35.817,DiscountedUsage,,,,,"{""product_name"":""AWS Lambda""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.817,,AWS Region,,,,"Amazon Web Services, Inc.",1.7648,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,450798.0,,,EC2 instance hours,m7g.large,,,4.7196,Core Services,USD,10.5324,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000001,
,,AWSDataTransfer,,,17.8225,AmazonS3,,2.07559,Request,a41b65ed-7d03-abc6-08ba-6c2b5c0e72b0,32.8107,0.56162,,,GB,,,2026-05-28 22:37:35.817,,,eu-west-1,,,Amazon Elastic Compute Cloud,1.0,Platform,2.99716,,2026-05-28 22:37:35.817,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.817,,AWS Region,,,,"Amazon Web Services, Inc.",1.2822,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,491133.0,,,Data transfer,,,,20.8988,Core Services,USD,11.1048,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000001,
,,AWSDataTransfer,,,11.4768,AWSLambda,,0.27865,Request,43dd64c3-d245-236d-b171-0f2a22d9a48c,12.3574,2.72152,,,Hrs,,,2026-05-28 22:37:35.817,,,us-east-1,,,Amazon Simple Storage Service,1.0,Platform,0.87036,,2026-05-28 22:37:35.817,Usage,,,,,"{""product_name"":""Amazon Simple Storage Service""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.817,,AWS Region,,,,"Amazon Web Services, Inc.",11.1358,,Anniversary,,,2026-05-01 00:00:00,OnDemand,On Demand,260681.0,,,Data transfer,,,,4.6483,Data Platform,USD,15.0399,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000002,
,,AWSDataTransfer,,,16.077,AWSLambda,,2.99615,TimedStorage-ByteHrs,1c78ea83-9c93-cbdf-86f3-d10da056ed89,18.6476,3.37101,,,Requests,,,2026-05-28 22:37:35.817,,,us-east-1,,,Amazon Simple Storage Service,1.0,Analytics,1.24871,,2026-05-28 22:37:35.817,RIFee,General purpose,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.817,,AWS Region,,,,"Amazon Web Services, Inc.",12.9072,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,84889.0,,,S3 standard storage,,,,2.563,Core Services,USD,13.4435,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000003,
,,AmazonS3,,,5.3307,AWSDataTransfer,,2.67326,BoxUsage:m7g.large,e4f041a3-2219-1bc1-5c9b-05733cd7d3cd,35.2133,3.84831,,,Hrs,,,2026-05-28 22:37:35.817,,,eu-west-1,,,Amazon Elastic Compute Cloud,1.0,Platform,2.9504,,2026-05-28 22:37:35.817,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.817,,AWS Region,,,,"Amazon Web Services, Inc.",21.0243,,Anniversary,,,2026-05-01 00:00:00,OnDemand,No Upfront,478000.0,,,S3 standard storage,,,,19.8956,Core Services,USD,7.8266,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000003,
,,AmazonS3,,,14.5773,AWSDataTransfer,,1.03007,DataTransfer-Out-Bytes,d62b759c-7453-2a22-55a0-c9ffd12a0679,19.8889,1.43257,,,Hrs,,,2026-05-28 22:37:35.819,,,us-east-1,,,AWS Lambda,1.0,Analytics,2.19642,,2026-05-28 22:37:35.819,DiscountedUsage,,,,,"{""product_name"":""AWS Lambda""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.819,,AWS Region,,,,"Amazon Web Services, Inc.",1.7701,,Anniversary,,,2026-05-01 00:00:00,OnDemand,On Demand,226371.0,,,EC2 instance hours,,,,8.6429,Core Services,USD,4.9754,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000003,
,,AmazonS3,,,16.9413,AWSDataTransfer,,1.16156,TimedStorage-ByteHrs,bb3a965d-ab95-b7de-0623-2752a9f9827f,23.6853,0.00175,,,Requests,,,2026-05-28 22:37:35.819,,,eu-west-1,,,Amazon Elastic Compute Cloud,1.0,Analytics,0.76392,,2026-05-28 22:37:35.819,DiscountedUsage,,,,,"{""product_name"":""AWS Data Transfer""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.819,,AWS Region,,,,"Amazon Web Services, Inc.",39.5694,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,246486.0,,,Data transfer,,,,14.0753,Data Platform,USD,13.2251,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000003,
,,AWSDataTransfer,,,16.8161,AWSLambda,,1.92588,BoxUsage:m7g.large,bf7a03ff-b817-0b38-dee5-dddc86e3c501,4.3573,1.05561,,,GB,,,2026-05-28 22:37:35.829,,,us-east-1,,,Amazon Simple Storage Service,1.0,Analytics,0.52761,,2026-05-28 22:37:35.829,Usage,,,,,"{""product_name"":""Amazon Simple Storage Service""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.829,,AWS Region,,,,"Amazon Web Services, Inc.",17.4289,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,221825.0,,,Data transfer,,,,18.1169,Developer Experience,USD,13.2872,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000001,
,,AmazonEC2,,,19.6432,AWSLambda,,0.74077,Request,cb937993-9150-e5eb-ccef-206537ae41b2,29.6979,2.05064,,,GB,,,2026-05-28 22:37:35.830,,,us-west-2,,,AWS Data Transfer,1.0,Platform,1.28045,,2026-05-28 22:37:35.830,Usage,General purpose,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.830,,AWS Region,,,,"Amazon Web Services, Inc.",39.7893,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,211942.0,,,Data transfer,,,,12.4427,Data Platform,USD,11.2347,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000002,
,,AWSDataTransfer,,,15.404,AWSDataTransfer,,0.03244,DataTransfer-Out-Bytes,15e392d8-55e0-b841-b89a-f148523c072b,4.9154,0.86156,,,GB,,,2026-05-28 22:37:35.830,,,us-west-2,,,AWS Data Transfer,1.0,Platform,2.49923,,2026-05-28 22:37:35.830,Usage,,,,,"{""product_name"":""AWS Lambda""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.830,,AWS Region,,,,"Amazon Web Services, Inc.",8.7323,,Anniversary,,,2026-05-01 00:00:00,Reserved,No Upfront,181971.0,,,S3 standard storage,,,,10.3832,Developer Experience,USD,4.0731,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000001,
,,AmazonEC2,,,10.5413,AWSDataTransfer,,0.0137,BoxUsage:m7g.large,a337f8b6-c950-b7e2-fe34-945ed3662b8b,19.9009,3.52465,,,GB-Mo,,,2026-05-28 22:37:35.830,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Analytics,0.75309,,2026-05-28 22:37:35.830,RIFee,,,,,"{""product_name"":""AWS Lambda""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.830,,AWS Region,,,,"Amazon Web Services, Inc.",7.3168,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,239056.0,,,Data transfer,,,,14.7621,Data Platform,USD,6.1078,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000001,
,,AmazonS3,,,17.9413,AmazonEC2,,0.57343,TimedStorage-ByteHrs,528e9306-9366-bb4a-8a3f-0c452af929b6,35.8119,2.43657,,,GB,,,2026-05-28 22:37:35.830,,,us-west-2,,,Amazon Elastic Compute Cloud,1.0,Analytics,1.75508,,2026-05-28 22:37:35.830,Usage,General purpose,,,,"{""product_name"":""AWS Lambda""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.830,,AWS Region,,,,"Amazon Web Services, Inc.",16.8366,,Anniversary,,,2026-05-01 00:00:00,OnDemand,No Upfront,325383.0,,,EC2 instance hours,c7g.xlarge,,,12.1569,Data Platform,USD,16.8539,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000003,
,,AWSDataTransfer,,,19.2234,AmazonEC2,,2.98376,TimedStorage-ByteHrs,cfd8fd82-4fc3-b79f-f8ee-d9c63c50d04a,14.3612,1.51048,,,GB,,,2026-05-28 22:37:35.830,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Platform,1.75702,,2026-05-28 22:37:35.830,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:35.830,,AWS Region,,,,"Amazon Web Services, Inc.",2.1951,,Anniversary,,,2026-05-01 00:00:00,OnDemand,No Upfront,189016.0,,,EC2 instance hours,c7g.xlarge,,,6.744,Core Services,USD,15.2442,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000001,
